인덱스,사이클_번호,충전_용량(Ah),방전_용량(Ah),누적_용량(Ah),충전_에너지(Wh),방전_에너지(Wh),누적_에너지(Wh),쿨롱_효율(%),에너지_효율(%),최대_전압(V),충전_최종전압(V),방전_최종전압(V),단위_충전_용량(Ah/g),단위_방전_용량(Ah/g)
168,168,0.026811578,0.024777229,1.660065274,0.039830169,0.034571517,3.098046927,92.41242378,86.79731371,1.60002594,1.60002594,0.695204773,0.026811578,0.024777229
169,169,0.02674997,0.02477904,1.662036204,0.039743513,0.034562339,3.103228101,92.6320298,86.96347245,1.600178833,1.600178833,0.697651062,0.02674997,0.02477904
170,170,0.02679674,0.024745492,1.664087451,0.039811686,0.034517626,3.108522161,92.34515982,86.70224563,1.600178833,1.600178833,0.697651062,0.02679674,0.024745492
171,171,0.026805541,0.024518546,1.666374446,0.039828945,0.034210003,3.114141103,91.46820321,85.89231548,1.60002594,1.60002594,0.695969238,0.026805541,0.024518546
172,172,0.027064914,0.024835608,1.668603751,0.040192021,0.034640168,3.119692957,91.76311653,86.18667745,1.600331726,1.600331726,0.69856842,0.027064914,0.024835608
173,173,0.026940319,0.024793391,1.670750679,0.040012662,0.034582399,3.125123219,92.03079979,86.42863936,1.600178833,1.600178833,0.699791565,0.026940319,0.024793391
174,174,0.027286899,0.025042423,1.672995155,0.040531065,0.034937829,3.130716455,91.77452743,86.20012566,1.600331726,1.600331726,0.699638672,0.027286899,0.025042423
175,175,0.027688158,0.025400016,1.675283298,0.041123642,0.035439515,3.136400582,91.7360252,86.17795855,1.60002594,1.60002594,0.697498169,0.027688158,0.025400016
176,176,0.028047951,0.025693189,1.677638059,0.041652198,0.035852278,3.142200503,91.6045139,86.07535504,1.60002594,1.60002594,0.699332886,0.028047951,0.025693189
177,177,0.028463297,0.026066718,1.680034638,0.042265205,0.036373309,3.148092399,91.58011017,86.05970008,1.60002594,1.60002594,0.697498169,0.028463297,0.026066718
178,178,0.028863717,0.026402813,1.682495541,0.042856835,0.036845748,3.154103487,91.47405863,85.97402869,1.600331726,1.600331726,0.694440308,0.028863717,0.026402813
179,179,0.02923026,0.027332784,1.684393017,0.043395427,0.038120704,3.159378209,93.50852135,87.84498132,1.600178833,1.600178833,0.697956848,0.02923026,0.027332784
180,180,0.03064584,0.028012066,1.687026791,0.045472117,0.039072921,3.165777405,91.4057716,85.92720875,1.60002594,1.60002594,0.698109741,0.03064584,0.028012066
181,181,0.030231119,0.028006163,1.689251747,0.044852468,0.039057271,3.171572602,92.64018021,87.07942426,1.60002594,1.60002594,0.695969238,0.030231119,0.028006163
182,182,0.030253885,0.027897744,1.691607888,0.044887895,0.0389075,3.177552998,92.21210455,86.67704141,1.600178833,1.600178833,0.69703949,0.030253885,0.027897744
183,183,0.03002557,0.027663557,1.693969901,0.044553869,0.038583974,3.183522893,92.13332622,86.60072484,1.60002594,1.60002594,0.694134521,0.03002557,0.027663557
184,184,0.029692298,0.02742327,1.696238929,0.04406552,0.038236909,3.189351504,92.35819361,86.77285431,1.60002594,1.60002594,0.698262634,0.029692298,0.02742327
185,185,0.029687114,0.027511295,1.698414749,0.044059264,0.038367503,3.195043265,92.67082913,87.08157919,1.600178833,1.600178833,0.696733704,0.029687114,0.027511295
186,186,0.029711676,0.027454001,1.700672424,0.044091764,0.038286929,3.2008481,92.40138698,86.83464959,1.60002594,1.60002594,0.695663452,0.029711676,0.027454001
187,187,0.029717775,0.02735027,1.703039928,0.044111483,0.038155586,3.206803997,92.03337305,86.49808068,1.60002594,1.60002594,0.696733704,0.029717775,0.02735027
188,188,0.029431187,0.027394427,1.705076688,0.043695588,0.038208423,3.212291161,93.07958456,87.442292,1.600178833,1.600178833,0.699179993,0.029431187,0.027394427
189,189,0.029594421,0.027424485,1.707246624,0.043929605,0.038240325,3.217980441,92.66775339,87.04909805,1.600178833,1.600178833,0.695204773,0.029594421,0.027424485
190,190,0.029717358,0.027531023,1.709432959,0.044109532,0.038398298,3.223691675,92.64290485,87.05215593,1.600178833,1.600178833,0.697651062,0.029717358,0.027531023
191,191,0.029852936,0.027551064,1.711734831,0.044329749,0.038441013,3.229580411,92.2892941,86.71606215,1.60002594,1.60002594,0.69505188,0.029852936,0.027551064
192,192,0.029504734,0.027353596,1.713885968,0.04380881,0.038147234,3.235241986,92.70917799,87.07662852,1.60002594,1.60002594,0.697345276,0.029504734,0.027353596
193,193,0.029507839,0.027280625,1.716113182,0.043811587,0.038059406,3.240994167,92.45212936,86.87064107,1.600331726,1.600331726,0.699791565,0.029507839,0.027280625
194,194,0.029307452,0.027219367,1.718201267,0.043515722,0.037958538,3.246551351,92.87524213,87.22947965,1.60002594,1.60002594,0.698262634,0.029307452,0.027219367
195,195,0.029832598,0.027433928,1.720599937,0.044336065,0.038277192,3.252610224,91.9595681,86.33421118,1.600178833,1.600178833,0.696886597,0.029832598,0.027433928
196,196,0.029131993,0.027068088,1.722663842,0.043251425,0.037747305,3.258114344,92.91532914,87.27412936,1.600178833,1.600178833,0.69505188,0.029131993,0.027068088
197,197,0.02925872,0.027094739,1.724827824,0.043443755,0.037779668,3.263778431,92.60397755,86.96225269,1.600178833,1.600178833,0.69856842,0.02925872,0.027094739
198,198,0.029627862,0.027478972,1.726976714,0.044031322,0.038324752,3.269485002,92.74706462,87.03974816,1.60002594,1.60002594,0.699179993,0.029627862,0.027478972
199,199,0.029392969,0.027183265,1.729186418,0.043644997,0.037911583,3.275218416,92.48220093,86.86352414,1.60002594,1.60002594,0.696122131,0.029392969,0.027183265
200,200,0.029432482,0.027236866,1.731382034,0.043730595,0.037991287,3.280957724,92.54015945,86.87576061,1.60002594,1.60002594,0.697956848,0.029432482,0.027236866
201,201,0.029587553,0.027062932,1.733906655,0.043945896,0.037749179,3.287154441,91.46728773,85.89921342,1.60002594,1.60002594,0.696427917,0.029587553,0.027062932
202,202,0.029223522,0.026987056,1.736143121,0.043395386,0.037631607,3.29291822,92.34703559,86.71799196,1.60002594,1.60002594,0.698109741,0.029223522,0.026987056
203,203,0.02942415,0.027164721,1.73840255,0.043685571,0.037869712,3.298734079,92.32117339,86.68700267,1.60002594,1.60002594,0.696733704,0.02942415,0.027164721
204,204,0.029779439,0.027440427,1.740741562,0.044214903,0.038254806,3.304694175,92.14554756,86.5201636,1.60002594,1.60002594,0.698262634,0.029779439,0.027440427
205,205,0.029996085,0.02760095,1.743136698,0.044528119,0.038484638,3.310737657,92.0151732,86.42771931,1.600331726,1.600331726,0.699485779,0.029996085,0.02760095
206,206,0.030230071,0.027801231,1.745565537,0.0448704,0.038763428,3.316844629,91.96548513,86.38975256,1.60002594,1.60002594,0.698874207,0.030230071,0.027801231
207,207,0.030483512,0.028012725,1.748036323,0.045244719,0.03905579,3.323033559,91.89467945,86.32121109,1.60002594,1.60002594,0.69703949,0.030483512,0.028012725
208,208,0.030717441,0.028229365,1.750524399,0.04558574,0.039349643,3.329269655,91.90012095,86.32007167,1.600178833,1.600178833,0.696427917,0.030717441,0.028229365
209,209,0.030998124,0.02845008,1.753072443,0.045997218,0.039664759,3.335602114,91.78000597,86.23295203,1.600178833,1.600178833,0.697345276,0.030998124,0.02845008
210,210,0.031193555,0.028625808,1.75564019,0.046281127,0.039902621,3.34198062,91.7683413,86.2179116,1.600178833,1.600178833,0.696427917,0.031193555,0.028625808
211,211,0.031449068,0.028839808,1.75824945,0.046658938,0.040202458,3.348437101,91.70321819,86.16239251,1.600178833,1.600178833,0.697498169,0.031449068,0.028839808
212,212,0.031643377,0.028996859,1.760895969,0.046940981,0.040429595,3.354948487,91.63642261,86.12856882,1.60002594,1.60002594,0.698874207,0.031643377,0.028996859
213,213,0.031813936,0.02916804,1.763541864,0.047191389,0.04065833,3.361481546,91.68321816,86.15624755,1.60002594,1.60002594,0.697956848,0.031813936,0.02916804
214,214,0.032028291,0.029324957,1.766245199,0.047505908,0.040885589,3.368101866,91.55954206,86.06421808,1.60002594,1.60002594,0.698721313,0.032028291,0.029324957
215,215,0.032198686,0.0294941,1.768949784,0.047760075,0.041117087,3.374744854,91.60032368,86.09091774,1.600178833,1.600178833,0.696122131,0.032198686,0.0294941
216,216,0.032354029,0.029613075,1.771690738,0.047981839,0.041284684,3.381442009,91.52824481,86.04231347,1.600331726,1.600331726,0.698109741,0.032354029,0.029613075
217,217,0.032528054,0.029768081,1.774450712,0.048241327,0.041498074,3.388185261,91.51509825,86.0218339,1.600178833,1.600178833,0.697956848,0.032528054,0.029768081
218,218,0.032689799,0.029908852,1.777231659,0.048475061,0.041696275,3.394964047,91.4929207,86.01593139,1.600178833,1.600178833,0.694593201,0.032689799,0.029908852
219,219,0.03283917,0.030038741,1.780032088,0.048694879,0.041876893,3.401782033,91.47229025,85.99855581,1.600484619,1.600484619,0.699332886,0.03283917,0.030038741
220,220,0.032974482,0.030138109,1.78286846,0.048891472,0.042016039,3.408657466,91.39828006,85.93735784,1.600178833,1.600178833,0.698262634,0.032974482,0.030138109
221,221,0.033169328,0.030025663,1.786012125,0.049172518,0.04185049,3.415979495,90.52237519,85.10951002,1.60002594,1.60002594,0.69856842,0.033169328,0.030025663
222,222,0.033036575,0.030713126,1.788335574,0.048979539,0.042786715,3.422172319,92.9670399,87.35630455,1.60002594,1.60002594,0.697651062,0.033036575,0.030713126
223,223,0.033672951,0.030677961,1.791330564,0.049903577,0.042766187,3.429309709,91.10565141,85.69763852,1.60002594,1.60002594,0.695204773,0.033672951,0.030677961
224,224,0.033112882,0.030447795,1.793995651,0.049117989,0.042410956,3.436016742,91.95150864,86.34505725,1.600178833,1.600178833,0.696427917,0.033112882,0.030447795
225,225,0.032689705,0.029906696,1.796778661,0.048501345,0.041663487,3.4428546,91.48658763,85.90171541,1.60002594,1.60002594,0.696733704,0.032689705,0.029906696
226,226,0.031985625,0.029595837,1.799168449,0.047477933,0.041192324,3.449140208,92.52855571,86.76098883,1.600331726,1.600331726,0.695510559,0.031985625,0.029595837
227,227,0.031995828,0.029400172,1.801764105,0.047483147,0.040929088,3.455694267,91.88751642,86.19708381,1.600331726,1.600331726,0.698415527,0.031995828,0.029400172
228,228,0.031572796,0.028942998,1.804393903,0.046873839,0.040301436,3.46226667,91.67068498,85.9785268,1.60002594,1.60002594,0.69856842,0.031572796,0.028942998
229,229,0.031027737,0.028534222,1.806887418,0.046068193,0.039722031,3.468612833,91.96359272,86.22441665,1.60002594,1.60002594,0.697956848,0.031027737,0.028534222
230,230,0.030796498,0.028421724,1.809262192,0.045741131,0.039558265,3.474795699,92.28881815,86.48291782,1.60002594,1.60002594,0.696122131,0.030796498,0.028421724
231,231,0.030681867,0.02824674,1.811697319,0.045565954,0.039310495,3.481051159,92.06330298,86.27163671,1.600331726,1.600331726,0.696275024,0.030681867,0.02824674
232,232,0.030451526,0.028012545,1.814136299,0.04525313,0.0389857,3.487318588,91.99061311,86.15028489,1.600178833,1.600178833,0.695816345,0.030451526,0.028012545
233,233,0.029889724,0.027591166,1.816434857,0.044371939,0.038382469,3.493308058,92.30987298,86.50167296,1.600178833,1.600178833,0.6990271,0.029889724,0.027591166
234,234,0.02969796,0.02741448,1.818718337,0.044091227,0.038119202,3.499280083,92.31098591,86.4552982,1.60002594,1.60002594,0.698874207,0.02969796,0.02741448
235,235,0.029815046,0.027491549,1.821041834,0.044291147,0.038233062,3.505338168,92.20696735,86.32213104,1.600178833,1.600178833,0.696275024,0.029815046,0.027491549
236,236,0.029720029,0.027392806,1.823369056,0.044146778,0.038100435,3.511384511,92.16951449,86.3039998,1.60002594,1.60002594,0.699179993,0.029720029,0.027392806
237,237,0.029542272,0.027239089,1.82567224,0.043926671,0.03787151,3.517439672,92.20376876,86.21529628,1.600331726,1.600331726,0.698415527,0.029542272,0.027239089
238,238,0.029450367,0.027100611,1.828021996,0.043770527,0.037685984,3.523524216,92.02130301,86.09899469,1.60002594,1.60002594,0.69856842,0.029450367,0.027100611
239,239,0.029253827,0.027123812,1.830152011,0.04346761,0.03770373,3.529288096,92.71884976,86.73982743,1.60002594,1.60002594,0.699791565,0.029253827,0.027123812
240,240,0.029138747,0.026854812,1.832435945,0.043292121,0.03732765,3.535252567,92.16186325,86.22273306,1.60002594,1.60002594,0.693981628,0.029138747,0.026854812
241,241,0.029023627,0.026736549,1.834723024,0.043123025,0.037160215,3.541215376,92.11994316,86.17256205,1.600331726,1.600331726,0.695816345,0.029023627,0.026736549
242,242,0.028747643,0.02658531,1.836885358,0.042749825,0.03694505,3.547020151,92.47822237,86.42152345,1.60002594,1.60002594,0.696427917,0.028747643,0.02658531
243,243,0.028851095,0.026560236,1.839176216,0.042866728,0.036914617,3.552972262,92.05971662,86.11484646,1.60002594,1.60002594,0.695510559,0.028851095,0.026560236
244,244,0.028614459,0.026425681,1.841364994,0.042545284,0.036717401,3.558800146,92.35079681,86.30192833,1.60002594,1.60002594,0.6990271,0.028614459,0.026425681
245,245,0.028542044,0.02648786,1.843419178,0.042377805,0.036798218,3.564379732,92.80295519,86.8337053,1.600178833,1.600178833,0.699179993,0.028542044,0.02648786
246,246,0.028783827,0.026367564,1.845835441,0.04276543,0.036651578,3.570493585,91.60548431,85.70375062,1.60002594,1.60002594,0.699179993,0.028783827,0.026367564
247,247,0.028536954,0.026328595,1.8480438,0.042404278,0.036580803,3.57631706,92.26140718,86.2667741,1.600178833,1.600178833,0.694898987,0.028536954,0.026328595
248,248,0.028535038,0.026328862,1.850249975,0.042407653,0.036589149,3.582135564,92.26853692,86.27959022,1.600484619,1.600484619,0.699485779,0.028535038,0.026328862
249,249,0.027873304,0.02571606,1.852407219,0.041412439,0.035699325,3.587848678,92.26053734,86.20435301,1.60002594,1.60002594,0.695510559,0.027873304,0.02571606
250,250,0.028288777,0.026042292,1.854653704,0.042027589,0.036162595,3.593713672,92.05874329,86.04489518,1.600178833,1.600178833,0.696427917,0.028288777,0.026042292
251,251,0.028826556,0.026502423,1.856977836,0.04281708,0.036805112,3.59972564,91.93753112,85.95895014,1.60002594,1.60002594,0.69703949,0.028826556,0.026502423
252,252,0.029404597,0.02698288,1.859399553,0.043670375,0.037483307,3.605912707,91.76415477,85.83234526,1.60002594,1.60002594,0.695357666,0.029404597,0.02698288
253,253,0.029902308,0.027387142,1.861914719,0.044397949,0.038062222,3.612248435,91.58872106,85.72968489,1.600178833,1.600178833,0.697345276,0.029902308,0.027387142
254,254,0.030282796,0.027729568,1.864467947,0.044961598,0.038534499,3.618675534,91.56871855,85.70535874,1.600178833,1.600178833,0.693675842,0.030282796,0.027729568
255,255,0.030630678,0.027999743,1.867098882,0.045469516,0.038917765,3.625227285,91.41078629,85.59089277,1.60002594,1.60002594,0.695816345,0.030630678,0.027999743
256,256,0.030899707,0.028211269,1.869787321,0.045861585,0.03921738,3.631871491,91.29946818,85.5124822,1.60002594,1.60002594,0.699485779,0.030899707,0.028211269
257,257,0.031169858,0.028462214,1.872494964,0.046256754,0.039563691,3.638564554,91.31326312,85.53062415,1.600331726,1.600331726,0.6990271,0.031169858,0.028462214
258,258,0.031496575,0.028709777,1.875281762,0.046738767,0.03991701,3.645386311,91.15205959,85.4044993,1.60002594,1.60002594,0.699485779,0.031496575,0.028709777
259,259,0.031763666,0.02894329,1.878102139,0.047130552,0.040244768,3.652272096,91.12074658,85.38997694,1.600178833,1.600178833,0.697956848,0.031763666,0.02894329
260,260,0.031997643,0.029154623,1.880945159,0.047471936,0.040534654,3.659209377,91.11490682,85.38656314,1.60002594,1.60002594,0.698874207,0.031997643,0.029154623
261,261,0.032212679,0.029309089,1.883848749,0.047784327,0.040753511,3.666240194,90.98619,85.28635385,1.60002594,1.60002594,0.698262634,0.032212679,0.029309089
262,262,0.03238388,0.029466135,1.886766494,0.048034177,0.040975582,3.673298789,90.99012992,85.30505712,1.60002594,1.60002594,0.69856842,0.03238388,0.029466135
263,263,0.032594307,0.029656997,1.889703804,0.048347694,0.041231992,3.680414491,90.98827241,85.28222965,1.600178833,1.600178833,0.693828735,0.032594307,0.029656997
264,264,0.032770206,0.029775275,1.892698736,0.048601114,0.041406512,3.687609094,90.86081016,85.19663079,1.60002594,1.60002594,0.69856842,0.032770206,0.029775275
265,265,0.032886034,0.029889715,1.895695054,0.04876948,0.041556653,3.69482192,90.88878105,85.21036772,1.600178833,1.600178833,0.694593201,0.032886034,0.029889715
266,266,0.03304261,0.030025795,1.898711869,0.04899576,0.041745862,3.702071818,90.86992585,85.20300951,1.60002594,1.60002594,0.697651062,0.03304261,0.030025795
267,267,0.033159608,0.030547592,1.901323885,0.049160445,0.042481339,3.708750925,92.12289911,86.41365832,1.60002594,1.60002594,0.699332886,0.033159608,0.030547592
268,268,0.033638629,0.03056706,1.904395453,0.04985793,0.042508823,3.716100031,90.86892544,85.25990431,1.600178833,1.600178833,0.699179993,0.033638629,0.03056706
269,269,0.033813935,0.030741535,1.907467854,0.050126745,0.042746872,3.723479904,90.91380421,85.27757454,1.60002594,1.60002594,0.697498169,0.033813935,0.030741535
270,270,0.033946354,0.03083531,1.910578898,0.050314803,0.042872051,3.730922656,90.83541043,85.2076288,1.60002594,1.60002594,0.69703949,0.033946354,0.03083531
271,271,0.034023369,0.030931695,1.913670571,0.050428351,0.042988179,3.738362829,90.91308761,85.24605285,1.60002594,1.60002594,0.695204773,0.034023369,0.030931695
272,272,0.034116438,0.031848622,1.915938387,0.050562448,0.044306326,3.744618951,93.35271823,87.62693963,1.60002594,1.60002594,0.697498169,0.034116438,0.031848622
273,273,0.034247832,0.031019018,1.919167201,0.050814253,0.043042432,3.752390772,90.57220815,84.70543013,1.60002594,1.60002594,0.697956848,0.034247832,0.031019018
274,274,0.033326347,0.03040157,1.922091978,0.049480381,0.042165994,3.759705159,91.2238299,85.21760188,1.60002594,1.60002594,0.696427917,0.033326347,0.03040157
275,275,0.032515498,0.02978566,1.924821816,0.048296842,0.04127611,3.766725891,91.60450149,85.46337342,1.600178833,1.600178833,0.694287415,0.032515498,0.02978566
276,276,0.032054807,0.029402199,1.927474425,0.047630185,0.040730319,3.773625756,91.72477291,85.51367038,1.600178833,1.600178833,0.698262634,0.032054807,0.029402199
277,277,0.031592451,0.028974934,1.930091941,0.046965859,0.040107117,3.780484499,91.7147404,85.39632212,1.600331726,1.600331726,0.695204773,0.031592451,0.028974934
278,278,0.031108346,0.028593234,1.932607053,0.046262339,0.039566729,3.787180109,91.91499444,85.52686643,1.60002594,1.60002594,0.696886597,0.031108346,0.028593234
279,279,0.030739803,0.028165696,1.93518116,0.04572294,0.038945607,3.793957442,91.62614371,85.17738987,1.600178833,1.600178833,0.697956848,0.030739803,0.028165696
280,280,0.030302715,0.027882888,1.937600986,0.045090182,0.038541482,3.800506143,92.01448861,85.47643881,1.60002594,1.60002594,0.695663452,0.030302715,0.027882888
281,281,0.029989906,0.027920792,1.9396701,0.044636694,0.038572752,3.806570085,93.10063206,86.41489441,1.600178833,1.600178833,0.697192383,0.029989906,0.027920792
282,282,0.030146647,0.027746972,1.942069776,0.044863689,0.03831647,3.813117303,92.03999145,85.4064198,1.60002594,1.60002594,0.69856842,0.030146647,0.027746972
283,283,0.029873602,0.027584371,1.944359007,0.044474736,0.038069548,3.819522491,92.336942,85.59814325,1.60002594,1.60002594,0.693828735,0.029873602,0.027584371
284,284,0.02987808,0.027609987,1.9466271,0.044486754,0.038100318,3.825908926,92.40884017,85.64418628,1.600178833,1.600178833,0.696427917,0.02987808,0.027609987
285,285,0.029681867,0.027458609,1.948850358,0.044214657,0.03788315,3.832240434,92.50971103,85.6800708,1.600178833,1.600178833,0.696122131,0.029681867,0.027458609
286,286,0.029548219,0.027419053,1.950979524,0.044017434,0.037814244,3.838443623,92.79426708,85.90742549,1.60002594,1.60002594,0.693981628,0.029548219,0.027419053
287,287,0.02951004,0.027305523,1.953184041,0.043969255,0.03765706,3.844755819,92.52960255,85.64407081,1.60002594,1.60002594,0.698874207,0.02951004,0.027305523
288,288,0.029180688,0.026996003,1.955368725,0.043479512,0.03721632,3.85101901,92.51325197,85.5950736,1.600178833,1.600178833,0.698262634,0.029180688,0.026996003
289,289,0.029143674,0.027016539,1.957495861,0.043443451,0.037236774,3.857225687,92.70121135,85.71320438,1.60002594,1.60002594,0.699179993,0.029143674,0.027016539
290,290,0.028887169,0.026680752,1.959702278,0.043083503,0.036757842,3.863551348,92.36194791,85.31767287,1.60002594,1.60002594,0.699638672,0.028887169,0.026680752
291,291,0.028682936,0.026647622,1.961737591,0.042757243,0.036700151,3.86960844,92.90409551,85.83376431,1.600331726,1.600331726,0.696122131,0.028682936,0.026647622
292,292,0.028599249,0.026391021,1.963945819,0.042654746,0.036342242,3.875920944,92.27872166,85.20093437,1.60002594,1.60002594,0.698874207,0.028599249,0.026391021
293,293,0.028315031,0.026235754,1.966025095,0.042214286,0.03611002,3.88202521,92.65663394,85.53981041,1.600178833,1.600178833,0.698874207,0.028315031,0.026235754
294,294,0.028296162,0.026258323,1.968062934,0.042196915,0.03614728,3.888074845,92.79817872,85.6633242,1.60002594,1.60002594,0.697956848,0.028296162,0.026258323
295,295,0.028078134,0.02607086,1.970070208,0.04187636,0.035874864,3.894076341,92.85111475,85.66853442,1.600178833,1.600178833,0.697803955,0.028078134,0.02607086
296,296,0.027962712,0.025874152,1.972158768,0.041700235,0.035583154,3.900193422,92.53091048,85.33082353,1.600178833,1.600178833,0.698262634,0.027962712,0.025874152
297,297,0.027791922,0.025780351,1.974170339,0.041470985,0.035453503,3.906210903,92.76203004,85.48989973,1.60002594,1.60002594,0.696427917,0.027791922,0.025780351
298,298,0.027758659,0.025760431,1.976168567,0.041406393,0.035415044,3.912202252,92.80142339,85.5303769,1.600331726,1.600331726,0.699332886,0.027758659,0.025760431
299,299,0.027698439,0.025738507,1.9781285,0.041329519,0.035362802,3.918168969,92.92403385,85.56306234,1.600178833,1.600178833,0.694898987,0.027698439,0.025738507
300,300,0.027584631,0.025566079,1.980147052,0.041158696,0.03511797,3.924209695,92.68233104,85.32333021,1.60002594,1.60002594,0.693522949,0.027584631,0.025566079
301,301,0.0274112,0.025412967,1.982145285,0.040902631,0.034899892,3.930212435,92.71015683,85.32431949,1.600178833,1.600178833,0.695969238,0.0274112,0.025412967
302,302,0.027257452,0.025278716,1.984124021,0.040678425,0.034711532,3.936179328,92.74056964,85.3315527,1.600178833,1.600178833,0.69856842,0.027257452,0.025278716
303,303,0.027026643,0.02511238,1.986038284,0.040342035,0.03446813,3.942053233,92.91712582,85.43974032,1.600178833,1.600178833,0.694593201,0.027026643,0.02511238
304,304,0.026911103,0.024875652,1.988073734,0.040166135,0.034139819,3.948079549,92.43639172,84.99652484,1.60002594,1.60002594,0.69856842,0.026911103,0.024875652
305,305,0.026717725,0.024876255,1.989915204,0.039890421,0.03412644,3.953843529,93.10768387,85.55046486,1.60002594,1.60002594,0.697498169,0.026717725,0.024876255
306,306,0.026563819,0.024645769,1.991833254,0.039641158,0.033803316,3.959681372,92.77946454,85.27328022,1.600178833,1.600178833,0.69703949,0.026563819,0.024645769
307,307,0.026486976,0.024547856,1.993772374,0.039551036,0.033663715,3.965568692,92.67896993,85.11462315,1.60002594,1.60002594,0.699485779,0.026486976,0.024547856
308,308,0.026370931,0.024452591,1.995690714,0.039378306,0.033528293,3.971418705,92.72555113,85.14407225,1.60002594,1.60002594,0.694287415,0.026370931,0.024452591
309,309,0.026274896,0.024471318,1.997494293,0.039236098,0.033531542,3.977123261,93.13573433,85.46094926,1.600178833,1.600178833,0.697803955,0.026274896,0.024471318
310,310,0.026332799,0.024491525,1.999335567,0.039325225,0.033552097,3.982896389,93.00767735,85.31953033,1.60002594,1.60002594,0.694593201,0.026332799,0.024491525
311,311,0.026294593,0.024395339,2.001234821,0.039271134,0.033418587,3.988748935,92.77701685,85.09707777,1.60002594,1.60002594,0.696733704,0.026294593,0.024395339
312,312,0.02618104,0.024298574,2.003117287,0.039108405,0.033284538,3.994572803,92.80981309,85.1084004,1.600178833,1.600178833,0.697345276,0.02618104,0.024298574
313,313,0.025969046,0.024065564,2.005020769,0.038789521,0.03294741,4.000414914,92.67018833,84.9389449,1.600178833,1.600178833,0.692911377,0.025969046,0.024065564
314,314,0.025833404,0.024107121,2.006747052,0.038586986,0.032993198,4.006008701,93.31763126,85.50343468,1.600178833,1.600178833,0.694440308,0.025833404,0.024107121
315,315,0.026022263,0.024162789,2.008606526,0.038877445,0.033072908,4.011813238,92.85429483,85.06965443,1.60002594,1.60002594,0.697651062,0.026022263,0.024162789
316,316,0.025929016,0.024087362,2.01044818,0.038755761,0.032962731,4.017606268,92.89732331,85.05246666,1.600178833,1.600178833,0.697956848,0.025929016,0.024087362
317,317,0.025698231,0.02391694,2.012229471,0.038394798,0.032713064,4.023288002,93.06843191,85.20181403,1.60002594,1.60002594,0.69703949,0.025698231,0.02391694
318,318,0.025950429,0.024050472,2.014129428,0.038804783,0.032905834,4.029186951,92.6785126,84.7983973,1.60002594,1.60002594,0.695663452,0.025950429,0.024050472
319,319,0.025642248,0.023805288,2.015966388,0.038341706,0.0325676,4.034961057,92.83619758,84.94040405,1.60002594,1.60002594,0.693981628,0.025642248,0.023805288
320,320,0.025393406,0.023689885,2.017669909,0.03795343,0.032385794,4.040528693,93.29148309,85.33034707,1.600178833,1.600178833,0.696733704,0.025393406,0.023689885
321,321,0.025490648,0.023667599,2.019492958,0.038102615,0.032353393,4.046277916,92.84816661,84.91121373,1.60002594,1.60002594,0.697498169,0.025490648,0.023667599
322,322,0.025398177,0.023671756,2.021219379,0.037977264,0.032348647,4.051906533,93.2025796,85.1789821,1.600178833,1.600178833,0.695816345,0.025398177,0.023671756
323,323,0.025336689,0.023534961,2.023021107,0.03787132,0.032154891,4.057622962,92.88885749,84.90565169,1.60002594,1.60002594,0.695204773,0.025336689,0.023534961
324,324,0.025412949,0.023441792,2.024992263,0.038003675,0.032019192,4.063607445,92.24349507,84.25288193,1.600178833,1.600178833,0.699485779,0.025412949,0.023441792
325,325,0.02502947,0.023211331,2.026810403,0.03743507,0.031686625,4.069355889,92.73600584,84.64422731,1.600178833,1.600178833,0.699179993,0.02502947,0.023211331
326,326,0.025224238,0.023442311,2.02859233,0.037744526,0.032000329,4.075100087,92.93565467,84.7813759,1.60002594,1.60002594,0.694287415,0.025224238,0.023442311
327,327,0.025052374,0.023291191,2.030353513,0.037477571,0.031788559,4.080789099,92.9699947,84.82022162,1.60002594,1.60002594,0.699485779,0.025052374,0.023291191
328,328,0.025129395,0.023366383,2.032116525,0.03759415,0.031881645,4.086501605,92.98426463,84.8048024,1.600178833,1.600178833,0.695204773,0.025129395,0.023366383
329,329,0.025054513,0.023213254,2.033957784,0.037463912,0.03167525,4.092290267,92.6509875,84.54869853,1.600178833,1.600178833,0.696122131,0.025054513,0.023213254
330,330,0.025207568,0.023386263,2.03577909,0.037716558,0.03191918,4.098087644,92.77476734,84.62909195,1.600331726,1.600331726,0.697651062,0.025207568,0.023386263
331,331,0.025131531,0.023329556,2.037581065,0.037590442,0.031836871,4.103841215,92.82982205,84.69405823,1.600178833,1.600178833,0.699179993,0.025131531,0.023329556
332,332,0.025189503,0.02340592,2.039364648,0.037692351,0.031936768,4.109596799,92.91934082,84.73010242,1.600178833,1.600178833,0.698721313,0.025189503,0.02340592
333,333,0.025072865,0.023312164,2.041125348,0.037496387,0.031793737,4.115299448,92.97766567,84.79146959,1.600178833,1.600178833,0.693981628,0.025072865,0.023312164
334,334,0.025172103,0.023294209,2.043003243,0.037661638,0.031781026,4.12118006,92.5397796,84.38567175,1.600178833,1.600178833,0.695663452,0.025172103,0.023294209
335,335,0.025399101,0.023582496,2.044819848,0.038024136,0.032172789,4.127031407,92.8477583,84.61149161,1.60002594,1.60002594,0.693828735,0.025399101,0.023582496
