인덱스,사이클_번호,충전_용량(Ah),방전_용량(Ah),누적_용량(Ah),충전_에너지(Wh),방전_에너지(Wh),누적_에너지(Wh),쿨롱_효율(%),에너지_효율(%),최대_전압(V),충전_최종전압(V),방전_최종전압(V),단위_충전_용량(Ah/g),단위_방전_용량(Ah/g)
162,162,0.039903193,0.038875374,0.224054388,0.060126345,0.048049145,2.212097196,97.42421932,79.91363058,1.600002441,1.600002441,0.699962769,0.039903193,0.038875374
163,163,0.039809997,0.038788972,0.225075413,0.059993356,0.047946907,2.224143645,97.43525483,79.9203611,1.600002441,1.600002441,0.69980957,0.039809997,0.038788972
164,164,0.039718118,0.038695819,0.226097712,0.059862693,0.047835395,2.236170943,97.42611471,79.90852588,1.600002441,1.600002441,0.699962769,0.039718118,0.038695819
165,165,0.039622167,0.038605102,0.227114777,0.05972617,0.047729801,2.248167312,97.4330912,79.91438326,1.600002441,1.600002441,0.69980957,0.039622167,0.038605102
166,166,0.039534044,0.038531747,0.228117074,0.059600209,0.047647322,2.2601202,97.46472448,79.94489026,1.600002441,1.600002441,0.69980957,0.039534044,0.038531747
167,167,0.039492814,0.038485166,0.229124722,0.05954313,0.047596271,2.272067059,97.44852755,79.93578931,1.600002441,1.600002441,0.699962769,0.039492814,0.038485166
168,168,0.039391502,0.038391902,0.230124322,0.059392166,0.047487603,2.283971621,97.4623967,79.95600582,1.600002441,1.600002441,0.699656372,0.039391502,0.038391902
169,169,0.039330255,0.038325207,0.231129371,0.059305456,0.047410651,2.295866426,97.44459204,79.94315248,1.600002441,1.600002441,0.699962769,0.039330255,0.038325207
170,170,0.039245001,0.03824524,0.232129132,0.059182014,0.047316385,2.307732055,97.45251407,79.95061662,1.600002441,1.600002441,0.69980957,0.039245001,0.03824524
171,171,0.039161031,0.03816495,0.233125213,0.059061577,0.047223463,2.319570168,97.45644794,79.95631964,1.600002441,1.600002441,0.699656372,0.039161031,0.03816495
172,172,0.039043638,0.038051672,0.234117179,0.058893341,0.047079978,2.331383532,97.45933976,79.94108774,1.600002441,1.600002441,0.699962769,0.039043638,0.038051672
173,173,0.03898104,0.037995673,0.235102546,0.058806146,0.047018416,2.343171262,97.47218907,79.95493518,1.600002441,1.600002441,0.699656372,0.03898104,0.037995673
174,174,0.038910152,0.037917747,0.236094951,0.058703007,0.046925929,2.35494834,97.44949638,79.9378631,1.600002441,1.600002441,0.699962769,0.038910152,0.037917747
175,175,0.038799277,0.037813486,0.237080742,0.058535311,0.046799269,2.366684382,97.45925286,79.95049112,1.600002441,1.600002441,0.69980957,0.038799277,0.037813486
176,176,0.038753629,0.037769327,0.238065044,0.058472684,0.046752876,2.37840419,97.46010439,79.95678144,1.600002441,1.600002441,0.699962769,0.038753629,0.037769327
177,177,0.038665659,0.037686701,0.239044002,0.058343915,0.046657726,2.390090379,97.46814567,79.97016592,1.600002441,1.600002441,0.699656372,0.038665659,0.037686701
178,178,0.038601694,0.037625697,0.240019999,0.058251843,0.046588616,2.401753606,97.47162278,79.97792597,1.600002441,1.600002441,0.699656372,0.038601694,0.037625697
179,179,0.038451502,0.037486366,0.240985135,0.058030549,0.04641221,2.413371946,97.48999034,79.97892572,1.600002441,1.600002441,0.699962769,0.038451502,0.037486366
180,180,0.038419738,0.03745188,0.241952993,0.057992862,0.04638275,2.424982058,97.48083147,79.98010104,1.600002441,1.600002441,0.699656372,0.038419738,0.03745188
181,181,0.038399729,0.03743071,0.242922012,0.057958601,0.046377824,2.436562835,97.47649382,80.01888139,1.600002441,1.600002441,0.699962769,0.038399729,0.03743071
182,182,0.038325152,0.037359011,0.243888153,0.057843531,0.046297571,2.448108795,97.47909441,80.03932383,1.600002441,1.600002441,0.69980957,0.038325152,0.037359011
183,183,0.038269437,0.037303096,0.244854495,0.057765383,0.046237191,2.459636986,97.47490104,80.04307947,1.600002441,1.600002441,0.699962769,0.038269437,0.037303096
184,184,0.038197603,0.037233886,0.245818211,0.057660652,0.046155335,2.471142303,97.47702347,80.04650314,1.600002441,1.600002441,0.699962769,0.038197603,0.037233886
185,185,0.038101605,0.037140612,0.246779204,0.05751941,0.04604584,2.482615872,97.47781395,80.05269929,1.600002441,1.600002441,0.699962769,0.038101605,0.037140612
186,186,0.03801621,0.037063304,0.24773211,0.057393256,0.045954651,2.494054478,97.49342415,80.06977439,1.600002441,1.600002441,0.69980957,0.03801621,0.037063304
187,187,0.037916226,0.036970113,0.248678223,0.057243707,0.04584261,2.505455575,97.50472767,80.08322996,1.600002441,1.600002441,0.69980957,0.037916226,0.036970113
188,188,0.03787886,0.03692491,0.249632173,0.057194453,0.045795582,2.516854447,97.48157567,80.06997088,1.600002441,1.600002441,0.69980957,0.03787886,0.03692491
189,189,0.037777559,0.036831559,0.250578173,0.057044091,0.045686844,2.528211693,97.49586831,80.09040664,1.60015564,1.60015564,0.69980957,0.037777559,0.036831559
190,190,0.037694936,0.036748939,0.25152417,0.056924481,0.045592293,2.539543881,97.49038754,80.09259305,1.600002441,1.600002441,0.699962769,0.037694936,0.036748939
191,191,0.037616225,0.036671618,0.252468777,0.056807946,0.045501467,2.55085036,97.4888309,80.09701193,1.600002441,1.600002441,0.699962769,0.037616225,0.036671618
192,192,0.037532323,0.036606336,0.253394764,0.056685119,0.045418888,2.562116591,97.53282858,80.1248879,1.600002441,1.600002441,0.69980957,0.037532323,0.036606336
193,193,0.037496326,0.036542292,0.254348798,0.056634067,0.045355369,2.573395289,97.45565994,80.08495837,1.600002441,1.600002441,0.699656372,0.037496326,0.036542292
194,194,0.037400396,0.036469149,0.255280044,0.056496491,0.045269113,2.584622666,97.51006224,80.12730126,1.600002441,1.600002441,0.69980957,0.037400396,0.036469149
195,195,0.037300413,0.036367762,0.256212695,0.056349008,0.045150084,2.59582159,97.49962433,80.12578328,1.600002441,1.600002441,0.699962769,0.037300413,0.036367762
196,196,0.037209974,0.036289079,0.257133589,0.056218761,0.045053098,2.606987253,97.52514079,80.13890222,1.600002441,1.600002441,0.69980957,0.037209974,0.036289079
197,197,0.037148579,0.03622112,0.258061048,0.056129012,0.044976756,2.618139508,97.50338028,80.13103196,1.600002441,1.600002441,0.699962769,0.037148579,0.03622112
198,198,0.037059345,0.036141209,0.258979184,0.055999744,0.04488147,2.629257783,97.52252385,80.14584821,1.600002441,1.600002441,0.699962769,0.037059345,0.036141209
199,199,0.036967404,0.036050584,0.259896005,0.055863855,0.044774719,2.640346918,97.51992141,80.14971259,1.600002441,1.600002441,0.699962769,0.036967404,0.036050584
200,200,0.03688203,0.035974695,0.26080334,0.055738571,0.044684201,2.651401288,97.53989982,80.1674681,1.600002441,1.600002441,0.699962769,0.03688203,0.035974695
201,201,0.036787461,0.035874697,0.261716104,0.055599119,0.044567592,2.662432815,97.51881801,80.15880979,1.600002441,1.600002441,0.699656372,0.036787461,0.035874697
202,202,0.0367381,0.035828047,0.262626157,0.055530465,0.044520079,2.673443201,97.52286098,80.17235004,1.600002441,1.600002441,0.699656372,0.0367381,0.035828047
203,203,0.036644808,0.035741433,0.263529533,0.055392172,0.044416847,2.684418527,97.53477926,80.18614313,1.600002441,1.600002441,0.69980957,0.036644808,0.035741433
204,204,0.036548882,0.03564826,0.264430155,0.055251314,0.044305698,2.695364143,97.5358431,80.18940119,1.600002441,1.600002441,0.699962769,0.036548882,0.03564826
205,205,0.036466175,0.035569575,0.265326755,0.055130139,0.044212451,2.706281832,97.54128339,80.19651596,1.600002441,1.600002441,0.69980957,0.036466175,0.035569575
206,206,0.036358313,0.035469624,0.266215444,0.054970557,0.044093266,2.717159123,97.55574627,80.21251422,1.600002441,1.600002441,0.69980957,0.036358313,0.035469624
207,207,0.036295603,0.03540715,0.267103897,0.054878896,0.044020283,2.728017736,97.55217476,80.21349874,1.600002441,1.600002441,0.699503174,0.036295603,0.03540715
208,208,0.036206303,0.035320423,0.267989777,0.054748732,0.043919607,2.738846861,97.55324266,80.22031906,1.600002441,1.600002441,0.699962769,0.036206303,0.035320423
209,209,0.036093083,0.035212355,0.268870505,0.054579972,0.043788381,2.749638451,97.55984311,80.22792981,1.600002441,1.600002441,0.699503174,0.036093083,0.035212355
210,210,0.036029147,0.035148433,0.269751218,0.054488106,0.043713939,2.760412618,97.5555532,80.22657037,1.600002441,1.600002441,0.699962769,0.036029147,0.035148433
211,211,0.035926482,0.035051218,0.270626483,0.054335942,0.043597223,2.771151338,97.56373553,80.23643388,1.600002441,1.600002441,0.69980957,0.035926482,0.035051218
212,212,0.035834557,0.034963236,0.271497804,0.05419985,0.043492971,2.781858217,97.56848912,80.24555595,1.600002441,1.600002441,0.699503174,0.035834557,0.034963236
213,213,0.035763908,0.034892729,0.272368983,0.054097691,0.043412209,2.792543699,97.56408331,80.24780508,1.600002441,1.600002441,0.699962769,0.035763908,0.034892729
214,214,0.03563602,0.034775493,0.27322951,0.053905885,0.043268034,2.80318155,97.58523201,80.26588183,1.600002441,1.600002441,0.69980957,0.03563602,0.034775493
215,215,0.035608038,0.03474093,0.274096619,0.053870838,0.043233517,2.81381887,97.56485128,80.25402783,1.600002441,1.600002441,0.699962769,0.035608038,0.03474093
216,216,0.035510769,0.034650223,0.274957165,0.053728222,0.043124881,2.824422211,97.5766603,80.26485792,1.600002441,1.600002441,0.699656372,0.035510769,0.034650223
217,217,0.035436015,0.034579517,0.275813664,0.053619011,0.043043064,2.834998158,97.58297229,80.27575139,1.600002441,1.600002441,0.699503174,0.035436015,0.034579517
218,218,0.035358666,0.034506167,0.276666163,0.053504973,0.042957269,2.845545862,97.58899542,80.2864976,1.600002441,1.600002441,0.699656372,0.035358666,0.034506167
219,219,0.035278713,0.034425058,0.277519818,0.053386872,0.042863063,2.856069672,97.58025466,80.28764596,1.600002441,1.600002441,0.699962769,0.035278713,0.034425058
220,220,0.035157443,0.034311715,0.278365546,0.053203521,0.042724382,2.86654881,97.59445543,80.30367461,1.600002441,1.600002441,0.699656372,0.035157443,0.034311715
221,221,0.035137454,0.034290521,0.279212478,0.053181145,0.042707038,2.877022918,97.58965931,80.30484798,1.600002441,1.600002441,0.699503174,0.035137454,0.034290521
222,222,0.035045452,0.034205052,0.280052878,0.053044853,0.042606839,2.887460932,97.60197138,80.322287,1.600002441,1.600002441,0.69980957,0.035045452,0.034205052
223,223,0.03494834,0.034113042,0.280888176,0.052900954,0.042497737,2.897864148,97.60990497,80.33453913,1.600002441,1.600002441,0.699656372,0.03494834,0.034113042
224,224,0.034859011,0.034021184,0.281726004,0.052769485,0.042390453,2.90824318,97.59652608,80.33137514,1.600002441,1.600002441,0.699962769,0.034859011,0.034021184
225,225,0.034773714,0.033941323,0.282558394,0.052643769,0.042295158,2.918591791,97.60626518,80.34219169,1.600002441,1.600002441,0.699962769,0.034773714,0.033941323
226,226,0.034674986,0.033847836,0.283385543,0.052495199,0.042184596,2.928902395,97.61456524,80.35895934,1.600002441,1.600002441,0.69980957,0.034674986,0.033847836
227,227,0.034621755,0.033798579,0.284208719,0.052420535,0.042130889,2.939192041,97.62237572,80.37096233,1.600002441,1.600002441,0.69980957,0.034621755,0.033798579
228,228,0.034583083,0.033756004,0.285035798,0.052365239,0.042085949,2.949471332,97.60842888,80.37001167,1.600002441,1.600002441,0.699656372,0.034583083,0.033756004
229,229,0.03447518,0.033654699,0.285856279,0.05220394,0.041963486,2.959711785,97.62008171,80.38375342,1.600002441,1.600002441,0.699349976,0.03447518,0.033654699
230,230,0.034396631,0.033577298,0.286675612,0.052090283,0.041873311,2.969928757,97.61798539,80.38603196,1.600002441,1.600002441,0.69980957,0.034396631,0.033577298
231,231,0.03431265,0.033497436,0.287490826,0.051966375,0.041777042,2.980118089,97.62415696,80.39245073,1.600002441,1.600002441,0.699503174,0.03431265,0.033497436
232,232,0.034231389,0.033421424,0.288300791,0.051847778,0.041687921,2.990277947,97.63385297,80.40445012,1.600002441,1.600002441,0.699656372,0.034231389,0.033421424
233,233,0.034154089,0.033341506,0.289113374,0.05173195,0.041595956,3.000413941,97.62083212,80.40670397,1.600002441,1.600002441,0.69980957,0.034154089,0.033341506
234,234,0.034066111,0.033258986,0.289920499,0.051601839,0.041500255,3.010515525,97.63071088,80.42398439,1.600002441,1.600002441,0.699962769,0.034066111,0.033258986
235,235,0.033984848,0.033183085,0.290722261,0.051481616,0.041410684,3.020586457,97.64082383,80.43780849,1.600002441,1.600002441,0.699503174,0.033984848,0.033183085
236,236,0.033908861,0.033108446,0.291522676,0.051371589,0.041323412,3.030634634,97.63951172,80.44020574,1.600002441,1.600002441,0.69980957,0.033908861,0.033108446
237,237,0.033794184,0.033003078,0.292313781,0.051200259,0.041193032,3.040641862,97.65904905,80.45473225,1.600002441,1.600002441,0.699962769,0.033794184,0.033003078
238,238,0.033744889,0.032948482,0.293110188,0.051130595,0.041134959,3.050637498,97.63991827,80.45077214,1.600002441,1.600002441,0.699656372,0.033744889,0.032948482
239,239,0.033655683,0.032865885,0.293899986,0.050998925,0.041035258,3.060601166,97.65330008,80.46298512,1.600002441,1.600002441,0.699656372,0.033655683,0.032865885
240,240,0.033546357,0.032761932,0.294684411,0.050834802,0.040908895,3.070527073,97.66166896,80.47419037,1.600002441,1.600002441,0.699656372,0.033546357,0.032761932
241,241,0.033481067,0.032696614,0.295468864,0.050740879,0.040834387,3.080433564,97.65702393,80.47631089,1.600002441,1.600002441,0.69980957,0.033481067,0.032696614
242,242,0.033378458,0.032602001,0.296245321,0.050588769,0.040720427,3.090301907,97.67377816,80.49301712,1.600002441,1.600002441,0.69980957,0.033378458,0.032602001
243,243,0.033310407,0.032535336,0.297020392,0.050488755,0.040642747,3.100147915,97.67318842,80.49861128,1.600002441,1.600002441,0.699656372,0.033310407,0.032535336
244,244,0.033227758,0.032454062,0.297794087,0.050363978,0.040547486,3.109964407,97.67153863,80.50890282,1.600002441,1.600002441,0.699656372,0.033227758,0.032454062
245,245,0.033154445,0.032384737,0.298563795,0.050257033,0.040464669,3.119756771,97.67841761,80.515436,1.600002441,1.600002441,0.699656372,0.033154445,0.032384737
246,246,0.033042543,0.032363448,0.299242889,0.05008943,0.04043169,3.129414511,97.94478785,80.71900553,1.600002441,1.600002441,0.699656372,0.033042543,0.032363448
247,247,0.033005241,0.032338057,0.299910073,0.050035902,0.040403177,3.139047235,97.97855124,80.74837467,1.600002441,1.600002441,0.699962769,0.033005241,0.032338057
248,248,0.032949186,0.032284852,0.300574408,0.049949604,0.040336763,3.148660076,97.98376177,80.75492083,1.600002441,1.600002441,0.69980957,0.032949186,0.032284852
249,249,0.032934555,0.032268834,0.301240128,0.049929529,0.040322322,3.158267283,97.97865514,80.75846676,1.600002441,1.600002441,0.699503174,0.032934555,0.032268834
250,250,0.032885211,0.032222201,0.301903139,0.049855991,0.040266744,3.16785653,97.9838649,80.76610856,1.600002441,1.600002441,0.699656372,0.032885211,0.032222201
251,251,0.032886638,0.032223585,0.302566192,0.049862217,0.040271881,3.177446865,97.98382298,80.76632799,1.600002441,1.600002441,0.699656372,0.032886638,0.032223585
252,252,0.032841319,0.032183555,0.303223955,0.049794523,0.040222699,3.187018689,97.99714595,80.77735593,1.600002441,1.600002441,0.699656372,0.032841319,0.032183555
253,253,0.03279331,0.03213562,0.303881645,0.049721073,0.040164497,3.196575265,97.99443951,80.7796278,1.600002441,1.600002441,0.699656372,0.03279331,0.03213562
254,254,0.03275732,0.032099604,0.304539361,0.049668484,0.040120994,3.206122755,97.99215504,80.77756911,1.600002441,1.600002441,0.69980957,0.03275732,0.032099604
255,255,0.032706717,0.032052899,0.305193178,0.049593506,0.040067069,3.215649192,98.00096919,80.7909573,1.600002441,1.600002441,0.69980957,0.032706717,0.032052899
256,256,0.032684116,0.03202902,0.305848275,0.049561071,0.040038024,3.22517224,97.9956739,80.78522738,1.600002441,1.600002441,0.699656372,0.032684116,0.03202902
257,257,0.032649449,0.031998351,0.306499372,0.049511313,0.040000152,3.234683401,98.00579341,80.78992309,1.600002441,1.600002441,0.699962769,0.032649449,0.031998351
258,258,0.032620113,0.031973058,0.307146427,0.049467871,0.039970668,3.244180604,98.01639364,80.80127068,1.600002441,1.600002441,0.699503174,0.032620113,0.031973058
259,259,0.032586809,0.031939704,0.307793531,0.049417967,0.03992964,3.25366893,98.01421326,80.79984446,1.600002441,1.600002441,0.699503174,0.032586809,0.031939704
260,260,0.032524106,0.03190107,0.308416568,0.049322304,0.039869939,3.263121295,98.08438657,80.83551577,1.600002441,1.600002441,0.699349976,0.032524106,0.03190107
261,261,0.032546838,0.031894458,0.309068948,0.049358356,0.039872665,3.272606986,97.99556403,80.78199661,1.600002441,1.600002441,0.69980957,0.032546838,0.031894458
262,262,0.032516087,0.031870445,0.30971459,0.049314762,0.03984465,3.282077098,98.01439226,80.79659653,1.600002441,1.600002441,0.699962769,0.032516087,0.031870445
263,263,0.03245208,0.031811918,0.310354752,0.049216613,0.039770515,3.291523197,98.02736125,80.80709433,1.600002441,1.600002441,0.699656372,0.03245208,0.031811918
264,264,0.032421496,0.0317813,0.310994948,0.049175474,0.039729174,3.300969497,98.02539641,80.7906266,1.600002441,1.600002441,0.699962769,0.032421496,0.0317813
265,265,0.032392174,0.031753259,0.311633864,0.049132812,0.039695345,3.310406964,98.02756232,80.79192622,1.600002441,1.600002441,0.699656372,0.032392174,0.031753259
266,266,0.032336231,0.031701313,0.312268781,0.049046328,0.039629925,3.319823367,98.03651302,80.80100282,1.600002441,1.600002441,0.699503174,0.032336231,0.031701313
267,267,0.032322836,0.031682644,0.312908973,0.049028135,0.039609703,3.329241799,98.01938237,80.78974112,1.600002441,1.600002441,0.699962769,0.032322836,0.031682644
268,268,0.03227485,0.031642734,0.313541089,0.048956739,0.039561906,3.338636631,98.0414606,80.80992959,1.600002441,1.600002441,0.699656372,0.03227485,0.031642734
269,269,0.03222688,0.031596091,0.314171877,0.048883302,0.039503482,3.348016452,98.04266351,80.81181106,1.600002441,1.600002441,0.699503174,0.03222688,0.031596091
270,270,0.03221087,0.031578796,0.314803951,0.048861794,0.03948499,3.357393256,98.03770058,80.80953695,1.600002441,1.600002441,0.699962769,0.03221087,0.031578796
271,271,0.03217884,0.03154812,0.315434672,0.04881504,0.039447651,3.366760646,98.03995131,80.8104438,1.600002441,1.600002441,0.69980957,0.03217884,0.03154812
272,272,0.032149555,0.031518837,0.31606539,0.048772218,0.039414252,3.376118612,98.03817582,80.81291583,1.600002441,1.600002441,0.69980957,0.032149555,0.031518837
273,273,0.032105615,0.031476115,0.31669489,0.048706874,0.039362147,3.385463339,98.03928392,80.81435701,1.600002441,1.600002441,0.699503174,0.032105615,0.031476115
274,274,0.032080321,0.031452151,0.31732306,0.048669568,0.03933309,3.394799818,98.04188234,80.81659932,1.600002441,1.600002441,0.699503174,0.032080321,0.031452151
275,275,0.03203755,0.031410904,0.317949706,0.048604779,0.039283456,3.404121141,98.04402822,80.82220849,1.600002441,1.600002441,0.699962769,0.03203755,0.031410904
276,276,0.032021562,0.031396221,0.318575047,0.048581518,0.039266426,3.413436233,98.04712552,80.82585154,1.600002441,1.600002441,0.699503174,0.032021562,0.031396221
277,277,0.031998937,0.031376278,0.319197705,0.048548761,0.039243722,3.422741272,98.05412764,80.83362238,1.600002441,1.600002441,0.699503174,0.031998937,0.031376278
278,278,0.031970948,0.03134815,0.319820504,0.048507253,0.039208811,3.432039714,98.05198549,80.83082056,1.600002441,1.600002441,0.699656372,0.031970948,0.03134815
279,279,0.031920352,0.031300245,0.320440611,0.048430421,0.039148563,3.441321572,98.05733057,80.83465504,1.600002441,1.600002441,0.699656372,0.031920352,0.031300245
280,280,0.031896314,0.031276247,0.321060677,0.048395287,0.03911965,3.450597208,98.05599227,80.83359586,1.600002441,1.600002441,0.699656372,0.031896314,0.031276247
281,281,0.031858996,0.031240174,0.3216795,0.048339247,0.039078353,3.459858101,98.05762176,80.84187461,1.600002441,1.600002441,0.699962769,0.031858996,0.031240174
282,282,0.031825687,0.031210869,0.322294318,0.048290335,0.039041997,3.46910644,98.06817016,80.84846899,1.600002441,1.600002441,0.699503174,0.031825687,0.031210869
283,283,0.031792329,0.031176283,0.322910364,0.04823951,0.038999209,3.478346741,98.0622801,80.84495167,1.600002441,1.600002441,0.699656372,0.031792329,0.031176283
284,284,0.031771046,0.031156303,0.323525107,0.048208297,0.038976219,3.487578819,98.06508479,80.84960837,1.600002441,1.600002441,0.699503174,0.031771046,0.031156303
285,285,0.03176159,0.031146873,0.324139823,0.048195307,0.038967136,3.49680699,98.06459147,80.85255236,1.600002441,1.600002441,0.699656372,0.03176159,0.031146873
286,286,0.031723028,0.031109629,0.324753222,0.048137696,0.038922216,3.50602247,98.06639196,80.85600088,1.600002441,1.600002441,0.699656372,0.031723028,0.031109629
287,287,0.031688379,0.031076353,0.325365248,0.048084765,0.03888044,3.515226796,98.06861292,80.85812482,1.600002441,1.600002441,0.69980957,0.031688379,0.031076353
288,288,0.031658945,0.031048313,0.32597588,0.04804053,0.038847067,3.524420259,98.07121779,80.86311094,1.600002441,1.600002441,0.699962769,0.031658945,0.031048313
289,289,0.03162438,0.031014999,0.32658526,0.04798791,0.03880542,3.533602749,98.07306871,80.86499274,1.600002441,1.600002441,0.699656372,0.03162438,0.031014999
290,290,0.031585841,0.03097738,0.327193721,0.047932623,0.038761556,3.542773816,98.07362812,80.86675379,1.600002441,1.600002441,0.699349976,0.031585841,0.03097738
291,291,0.031566008,0.030973318,0.327786411,0.04790633,0.038754633,3.551925512,98.12237746,80.89668622,1.600002441,1.600002441,0.699503174,0.031566008,0.030973318
292,292,0.031579329,0.030982679,0.328383062,0.047926129,0.038769634,3.561082007,98.11062833,80.8945664,1.600002441,1.600002441,0.699656372,0.031579329,0.030982679
293,293,0.031547331,0.030941375,0.328989018,0.04787608,0.038718323,3.570239764,98.07921493,80.87195697,1.600002441,1.600002441,0.69980957,0.031547331,0.030941375
294,294,0.031532605,0.030926674,0.32959495,0.047855727,0.038702513,3.579392978,98.0783969,80.8733148,1.600002441,1.600002441,0.69980957,0.031532605,0.030926674
295,295,0.03150329,0.030897354,0.330200886,0.047811316,0.038667647,3.588536647,98.07659529,80.87551271,1.600002441,1.600002441,0.699503174,0.03150329,0.030897354
296,296,0.031488583,0.030882687,0.330806781,0.047790253,0.038652215,3.597674686,98.07582462,80.87886631,1.600002441,1.600002441,0.69980957,0.031488583,0.030882687
297,297,0.031467203,0.03086269,0.331411294,0.047759653,0.03862895,3.606805388,98.07891186,80.88197449,1.600002441,1.600002441,0.69980957,0.031467203,0.03086269
298,298,0.031420586,0.030818794,0.332013086,0.047688018,0.038572909,3.615920497,98.08471892,80.88595541,1.600002441,1.600002441,0.699962769,0.031420586,0.030818794
299,299,0.031419228,0.030816064,0.332616251,0.047688653,0.038573171,3.62503598,98.08027005,80.88542634,1.600002441,1.600002441,0.699962769,0.031419228,0.030816064
300,300,0.031371348,0.03077064,0.333216959,0.04761545,0.038517282,3.634134148,98.08516998,80.89240384,1.600002441,1.600002441,0.69980957,0.031371348,0.03077064
301,301,0.031311247,0.030712016,0.33381619,0.047522096,0.038439319,3.643216925,98.08621172,80.88725484,1.600002441,1.600002441,0.69980957,0.031311247,0.030712016
302,302,0.031271257,0.030673346,0.334414101,0.047461301,0.03839051,3.652287716,98.08798575,80.88802707,1.600002441,1.600002441,0.699656372,0.031271257,0.030673346
303,303,0.031267183,0.030666741,0.335014543,0.047455997,0.038385819,3.661357894,98.07964168,80.88718285,1.600002441,1.600002441,0.699503174,0.031267183,0.030666741
304,304,0.031260489,0.030660042,0.33561499,0.047448868,0.038381604,3.670425158,98.07921309,80.89045238,1.600002441,1.600002441,0.699656372,0.031260489,0.030660042
305,305,0.031215259,0.030618613,0.336211635,0.047380037,0.038329939,3.679475255,98.08860935,80.89892324,1.600002441,1.600002441,0.699656372,0.031215259,0.030618613
306,306,0.031179166,0.030585401,0.336805401,0.047322759,0.038287339,3.688510676,98.09563513,80.90681862,1.600002441,1.600002441,0.69980957,0.031179166,0.030585401
307,307,0.031168467,0.030568082,0.337405786,0.047305634,0.038270297,3.697546013,98.07374158,80.9000823,1.600002441,1.600002441,0.699503174,0.031168467,0.030568082
308,308,0.031137833,0.030541308,0.338002311,0.047261443,0.038239259,3.706568197,98.08424341,80.91005353,1.600002441,1.600002441,0.69980957,0.031137833,0.030541308
309,309,0.031117805,0.030521207,0.338598909,0.047230289,0.038216703,3.715581783,98.08277557,80.91566696,1.600002441,1.600002441,0.699962769,0.031117805,0.030521207
310,310,0.031053945,0.030465279,0.339187575,0.047133601,0.038143358,3.724572025,98.10437561,80.92604258,1.600002441,1.600002441,0.69980957,0.031053945,0.030465279
311,311,0.031075153,0.030478658,0.33978407,0.047166499,0.038165357,3.733573167,98.08047686,80.91624043,1.600002441,1.600002441,0.699503174,0.031075153,0.030478658
312,312,0.031033852,0.030441344,0.340376577,0.047103581,0.038118898,3.74255785,98.09077112,80.92568872,1.600002441,1.600002441,0.699349976,0.031033852,0.030441344
313,313,0.031001899,0.030409283,0.340969194,0.047055808,0.038081058,3.751532601,98.08845108,80.9274329,1.600002441,1.600002441,0.69980957,0.031001899,0.030409283
314,314,0.030980594,0.030389358,0.341560431,0.047024651,0.038056386,3.760500866,98.09158958,80.92858789,1.600002441,1.600002441,0.699656372,0.030980594,0.030389358
315,315,0.030965866,0.030374605,0.342151691,0.047004201,0.038040912,3.769464154,98.0906048,80.93087831,1.600002441,1.600002441,0.699656372,0.030965866,0.030374605
316,316,0.030944538,0.030353389,0.34274284,0.046970846,0.038015999,3.778419001,98.08964981,80.93530858,1.600002441,1.600002441,0.699656372,0.030944538,0.030353389
317,317,0.03091517,0.030325455,0.343332556,0.046926927,0.037982358,3.78736357,98.09247315,80.93936893,1.600002441,1.600002441,0.699962769,0.03091517,0.030325455
318,318,0.030899149,0.03031076,0.343920945,0.046904384,0.037966038,3.796301915,98.09577426,80.94347516,1.600002441,1.600002441,0.699503174,0.030899149,0.03031076
319,319,0.030881791,0.030293335,0.344509401,0.046878432,0.037947665,3.805232682,98.09448971,80.94909235,1.600002441,1.600002441,0.69980957,0.030881791,0.030293335
320,320,0.03081652,0.030229505,0.345096416,0.046777123,0.03786845,3.814141354,98.09512805,80.95506517,1.600002441,1.600002441,0.699962769,0.03081652,0.030229505
321,321,0.030819115,0.030233334,0.345682197,0.046783427,0.037875688,3.823049093,98.09929288,80.95962748,1.600002441,1.600002441,0.699503174,0.030819115,0.030233334
322,322,0.030808435,0.030220019,0.346270613,0.046766536,0.037860534,3.831955095,98.09008146,80.9564651,1.600002441,1.600002441,0.699962769,0.030808435,0.030220019
323,323,0.030783108,0.030197296,0.346856425,0.046728596,0.037834282,3.840849408,98.0969696,80.96601544,1.600002441,1.600002441,0.69980957,0.030783108,0.030197296
324,324,0.030781611,0.030194707,0.347443329,0.046726393,0.037833704,3.849742097,98.093329,80.96859592,1.600002441,1.600002441,0.699503174,0.030781611,0.030194707
325,325,0.030748361,0.030162778,0.348028912,0.046676018,0.037794944,3.85862317,98.09556375,80.97294093,1.600002441,1.600002441,0.699503174,0.030748361,0.030162778
326,326,0.030716343,0.030130783,0.348614472,0.046627235,0.037755615,3.867494791,98.09365378,80.97330863,1.600002441,1.600002441,0.699656372,0.030716343,0.030130783
327,327,0.03068172,0.030098724,0.349197468,0.046574583,0.037716008,3.876353365,98.09985787,80.97980844,1.600002441,1.600002441,0.699656372,0.03068172,0.030098724
328,328,0.030660433,0.030078421,0.34977948,0.046543484,0.037694538,3.885202312,98.10174853,80.98778733,1.600002441,1.600002441,0.699503174,0.030660433,0.030078421
329,329,0.030656482,0.030071933,0.35036403,0.046539606,0.037690038,3.89405188,98.09322767,80.98486691,1.600002441,1.600002441,0.699349976,0.030656482,0.030071933
